CRSP Ticker,Fiscal Quarter,Net Income,Operating Income,EPS Diluted,EPS Basic,CEO Dismissal,10 Year Treasury Yield,3 Month Treasury Yield,3 Month Treasury Yield (Bond Equivalent Basis),Spread,Recession Probability,Recession,Adjusted Close,GICS Sector,GICS Sub-Industry,Date added,Beta,Average Closing Price,Dividend Yield,Unemployment Rate,GDP Growth Rate,Inflation Rate (CPI),Federal Funds Rate,Consumer Sentiment Index,Private Nonresidential Investment,Labor Force Participation Rate,Industrial Production Index,Housing Starts,Corporate Profits,Real Disposable Personal Income,SP500_Return,Company_Growth,Outperformed
C,2014Q3,0.2531362689826807,0.1442937680938595,0.94,0.94,0,2.4966666666666666,0.0266666666666666,0.0270389166205222,2.4696277500461448,0.0131242172778039,0.0,41.13523483276367,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.006152369218874,0.10043206583883735,1
C,2014Q3,0.2531362689826807,0.1442937680938595,0.94,0.94,0,2.4966666666666666,0.0266666666666666,0.0270389166205222,2.4696277500461448,0.0131242172778039,0.0,41.13523483276367,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.006152369218874,0.0,0
C,2014Q4,0.0462186204058374,0.0108898667257589,,,0,2.28,0.0233333333333333,0.0236588598022254,2.2563411401977747,0.0130028008680009,0.0,42.96123123168945,Financials,Diversified Banks,1988-05-31,1.434,40.98294037107437,0.0002440039662712,5.7,2.0,236.88833333333332,0.0999999999999999,89.76666666666667,2479.937,62.86666666666667,103.39133333333332,1049.3333333333333,1977.683,13631.4,0.0439133502506654,0.04439008082363971,1
C,2015Q1,0.3514896635589785,0.2416903121199838,1.57,1.57,0,1.9666666666666668,0.0266666666666666,0.0270389166205222,1.9396277500461443,0.0122191714069844,0.0,40.91354751586914,Financials,Diversified Banks,1988-05-31,1.434,39.32429122924805,0.0002542957466595,5.533333333333334,3.6,235.355,0.11,95.5,2481.11,62.73333333333333,102.2386,977.0,1877.034,13819.0,0.0043664047116331,-0.0476635249296552,0
C,2015Q2,0.3540832049306625,0.2488957370313302,1.6,1.6,0,2.1666666666666665,0.02,0.0202788029839286,2.146387863682738,0.0149779020276795,0.0,43.90928649902344,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,-0.0023114311711688,0.07322119847936293,1
C,2015Q3,0.3309972180612026,0.2295634496041087,1.43,1.43,0,2.22,0.04,0.0405608530026294,2.17943914699737,0.0180760790969661,0.0,39.46759033203125,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,-0.0693516442046795,-0.1011561908912132,0
C,2015Q4,0.1582776442703361,0.1097870099088125,1.11,1.11,0,2.19,0.1233333333333333,0.1251041621254147,2.064895837874585,0.0249782061779032,0.0,41.20772933959961,Financials,Diversified Banks,1988-05-31,1.434,41.10121645246233,0.0012165090066818,5.033333333333333,0.7,237.837,0.16,91.3,2502.473,62.56666666666666,99.51333333333334,1125.3333333333333,1746.728,14016.833333333334,0.064535403206559,0.04409032811299074,0
C,2016Q1,0.2840786100825975,0.1994303617203076,1.19,1.19,0,1.92,0.2866666666666667,0.2908599975843093,1.6291400024156906,0.0392464201740304,0.0,33.285919189453125,Financials,Diversified Banks,1988-05-31,1.434,32.39393253326416,0.0015434989237153,4.8999999999999995,2.3,237.68933333333337,0.36,91.56666666666666,2504.57,62.833333333333336,98.84193333333332,1142.6666666666667,1805.898,14130.6,0.0077301923153643,-0.1922408799781603,0
C,2016Q2,0.3288124002735354,0.2278322315933439,1.37,1.37,0,1.7533333333333332,0.2566666666666666,0.2604013413083698,1.4929319920249633,0.0300156231142725,0.0,33.8318977355957,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.0189927453819298,0.016402687966495355,0
C,2016Q3,0.3164414414414414,0.2162162162162162,1.33,1.33,0,1.5633333333333332,0.2966666666666666,0.3010128258228983,1.2623205075104351,0.0280388713760456,0.0,37.83143615722656,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.0330702898511108,0.11821797443608406,1
C,2016Q4,0.1675096892859489,0.1173553176115089,1.24,1.24,0,2.1300000000000003,0.43,0.4364610134683084,1.693538986531692,0.0329370417543188,0.0,47.76110458374024,Financials,Diversified Banks,1988-05-31,1.434,42.127780974857394,0.0037979688532726,4.766666666666667,2.2,242.13466666666667,0.45,93.06666666666666,2584.602,62.73333333333333,98.70286666666668,1235.0,1926.839,14274.233333333332,0.0325420994424874,0.26247135808554045,1
C,2017Q1,0.3256561036698246,0.2226941086790809,1.48,1.48,0,2.443333333333334,0.59,0.5991169277443934,1.84421640558894,0.0596547429112315,0.0,48.212162017822266,Financials,Diversified Banks,1988-05-31,1.434,46.31101433175509,0.003454901653715,4.566666666666666,2.0,243.83866666666663,0.7000000000000001,97.23333333333332,2610.431,62.86666666666667,98.76686666666666,1217.0,2045.666,14422.266666666668,0.0553368894712553,0.009444032712668582,0
C,2017Q2,0.3127513081795648,0.2132745800055081,1.41,1.41,0,2.263333333333333,0.89,0.9044096837398752,1.3589236495934582,0.0699929602581274,0.0,54.04608154296875,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.0256864724380305,0.12100514229148018,1
C,2017Q2,0.3127513081795648,0.2132745800055081,1.41,1.41,0,2.263333333333333,0.89,0.9044096837398752,1.3589236495934582,0.0699929602581274,0.0,54.04608154296875,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.0256864724380305,0.0,0
C,2017Q3,0.3259134589282805,0.2243878603615831,1.54,1.54,0,2.2433333333333336,1.0366666666666668,1.0538279350016149,1.1895053983317183,0.091517083262539,0.0,59.05379867553711,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.0395930522661696,0.09265643298463799,1
C,2017Q3,0.3259134589282805,0.2243878603615831,1.54,1.54,0,2.2433333333333336,1.0366666666666668,1.0538279350016149,1.1895053983317183,0.091517083262539,0.0,59.05379867553711,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.0395930522661696,0.0,0
C,2017Q4,0.1498736111927576,-0.5553171477279407,-7.0,-7.0,0,2.3699999999999997,1.2066666666666668,1.2271966629317468,1.142803337068253,0.0559718039099504,0.0,60.66933441162109,Financials,Diversified Banks,1988-05-31,1.434,58.54833857218424,0.0054655692681265,,,,,,,,,,,,0.0612258642762459,0.027357016353178443,0
C,2017Q4,0.1498736111927576,-0.5553171477279407,-7.0,-7.0,0,2.3699999999999997,1.2066666666666668,1.2271966629317468,1.142803337068253,0.0559718039099504,0.0,60.66933441162109,Financials,Diversified Banks,1988-05-31,1.434,58.54833857218424,0.0054655692681265,4.166666666666667,4.6,247.23833333333337,1.2033333333333334,98.36666666666667,2728.927,62.70000000000001,101.2419,1235.6666666666667,1864.83,14772.533333333333,0.0612258642762459,0.0,0
C,2018Q1,0.322700296735905,0.244807121661721,1.8,1.8,0,2.76,1.5599999999999998,1.5879648774033697,1.1720351225966306,0.0447206712181897,0.0,55.25860595703125,Financials,Diversified Banks,1988-05-31,1.434,59.761356353759766,0.0053546308103475,,,,,,,,,,,,-0.012245611334087,-0.0891839099120465,0
C,2018Q1,0.322700296735905,0.244807121661721,1.8,1.8,0,2.76,1.5599999999999998,1.5879648774033697,1.1720351225966306,0.0447206712181897,0.0,55.25860595703125,Financials,Diversified Banks,1988-05-31,1.434,59.761356353759766,0.0053546308103475,4.033333333333333,3.3,249.3216666666667,1.4466666666666663,98.93333333333334,2805.277,62.86666666666667,101.8038,1298.0,1986.985,14927.5,-0.012245611334087,0.0,1
C,2018Q2,0.321890735827603,0.2431100763441442,1.77,1.77,0,2.92,1.84,1.874282016736733,1.0457179832632677,0.0823719358790241,0.0,55.04304885864258,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.0293463883345148,-0.003900878327554813,0
C,2018Q2,0.321890735827603,0.2431100763441442,1.77,1.77,0,2.92,1.84,1.874282016736733,1.0457179832632677,0.0823719358790241,0.0,55.04304885864258,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.0293463883345148,0.0,0
C,2018Q3,0.3319375713741911,0.2513459133177443,1.86,1.86,0,2.926666666666667,2.0399999999999996,2.0790669916090705,0.8475996750575963,0.0992245368154083,0.0,59.37955093383789,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.071958510007325,0.07878382766063696,1
C,2018Q3,0.3319375713741911,0.2513459133177443,1.86,1.86,0,2.926666666666667,2.0399999999999996,2.0790669916090705,0.8475996750575963,0.0992245368154083,0.0,59.37955093383789,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.071958510007325,0.0,0
C,2018Q4,0.1281952162358057,0.1042039139888862,1.73,1.73,0,3.033333333333333,2.316666666666667,2.36268497334491,0.6706483599884235,0.104824801631522,0.0,43.38690185546875,Financials,Diversified Banks,1988-05-31,1.434,51.32898275313839,0.008766976781212,,,,,,,,,,,,-0.1397160878047653,-0.26932923585408264,0
C,2018Q4,0.1281952162358057,0.1042039139888862,1.73,1.73,0,3.033333333333333,2.316666666666667,2.36268497334491,0.6706483599884235,0.104824801631522,0.0,43.38690185546875,Financials,Diversified Banks,1988-05-31,1.434,51.32898275313839,0.008766976781212,3.8333333333333335,0.6,252.711,2.22,98.13333333333333,2880.391,62.93333333333334,103.9958,1165.6666666666667,2015.959,15365.266666666668,-0.1397160878047653,0.0,1
C,2019Q1,0.3236434108527132,0.2535529715762274,2.01,2.01,0,2.6533333333333333,2.3866666666666667,2.4345024816402505,0.2188308516930828,0.1013110577683017,0.0,52.21880722045898,Financials,Diversified Banks,1988-05-31,1.434,50.57468132894547,0.0088977327820047,,,,,,,,,,,,0.1306619031563709,0.20356155861073533,1
C,2019Q1,0.3236434108527132,0.2535529715762274,2.01,2.01,0,2.6533333333333333,2.3866666666666667,2.4345024816402505,0.2188308516930828,0.1013110577683017,0.0,52.21880722045898,Financials,Diversified Banks,1988-05-31,1.434,50.57468132894547,0.0088977327820047,3.8666666666666663,2.5,253.38566666666665,2.4033333333333333,94.46666666666664,2899.84,63.06666666666666,103.007,1179.3333333333333,2045.14,15554.4,0.1306619031563709,0.0,0
C,2019Q2,0.3286597718306855,0.2558375093293528,2.1,2.1,0,2.3333333333333335,2.3000000000000003,2.3456038203631415,-0.0122704870298083,0.1161167077444967,0.0,59.15176010131836,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.0378775441436824,0.13276735432867381,1
C,2019Q2,0.3286597718306855,0.2558375093293528,2.1,2.1,0,2.3333333333333335,2.3000000000000003,2.3456038203631415,-0.0122704870298083,0.1161167077444967,0.0,59.15176010131836,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.0378775441436824,0.0,0
C,2019Q3,0.3242166469258102,0.2645095294497685,2.2,2.21,0,1.7966666666666666,1.98,2.017618374221978,-0.220951707555311,0.1423976725774478,0.0,58.7879638671875,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.0118908341783927,-0.0061502182438482045,0
C,2019Q3,0.3242166469258102,0.2645095294497685,2.2,2.21,0,1.7966666666666666,1.98,2.017618374221978,-0.220951707555311,0.1423976725774478,0.0,58.7879638671875,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.0118908341783927,0.0,0
C,2019Q4,0.1199385793315243,0.1047306535411539,,,0,1.7933333333333332,1.5766666666666669,1.6049683037682716,0.1883650295650617,0.1707795622447753,0.0,68.473388671875,Financials,Diversified Banks,1988-05-31,1.434,61.36459780496264,0.0083109808952215,,,,,,,,,,,,0.0853416959142938,0.1647518329869122,1
C,2019Q4,0.1199385793315243,0.1047306535411539,,,0,1.7933333333333332,1.5766666666666669,1.6049683037682716,0.1883650295650617,0.1707795622447753,0.0,68.473388671875,Financials,Diversified Banks,1988-05-31,1.434,61.36459780496264,0.0083109808952215,3.6,2.8,257.888,1.643333333333333,97.2,2970.305,63.29999999999999,101.8931,1408.6666666666667,2120.925,15722.933333333334,0.0853416959142938,0.0,0
C,2020Q1,0.1492651269326207,0.1210154609658331,1.2,1.21,0,1.3766666666666667,1.11,1.1294513189555813,0.2472153477110854,0.2510676754620806,0.3333333333333333,36.340240478515625,Financials,Diversified Banks,1988-05-31,1.434,56.530361832165326,0.0090217006130998,3.8333333333333335,-5.5,258.7673333333333,1.26,96.63333333333333,2913.863,63.06666666666666,100.205,1455.6666666666667,2023.162,15826.333333333334,-0.200010503824639,-0.46927936263446324,0
C,2020Q2,0.0553503693351966,0.0527051307646236,0.51,0.51,0,0.6866666666666666,0.1433333333333333,0.1453771453325389,0.5412895213341277,0.2999726834223156,0.3333333333333333,44.555938720703125,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.1995287196944859,0.22607715672780504,1
C,2020Q3,0.223680488770719,0.177971375233354,1.5,1.51,1,0.65,0.1133333333333333,0.1149407347038182,0.5350592652961818,0.347369349768518,0.0,37.9698371887207,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.0847372205914454,-0.147816468939575,0
C,2020Q4,0.180344713291349,0.1428239973483593,2.05,2.07,0,0.8633333333333333,0.0933333333333333,0.0946520174748741,0.7686813158584592,0.2575657815096068,0.0,54.98113250732422,Financials,Diversified Banks,1988-05-31,1.434,43.7836797199552,0.0116481758331417,6.733333333333333,4.4,261.04966666666667,0.09,79.8,2871.648,61.56666666666666,97.22746666666669,1577.0,2398.03,16431.56666666667,0.1168807815519996,0.44802128684546694,1
C,2021Q1,0.5241775563126049,0.4038236640056948,3.79,3.81,0,1.3166666666666669,0.0499999999999999,0.0507020489747266,1.26596461769194,0.2479988775271938,0.0,65.4228515625,Financials,Diversified Banks,1988-05-31,1.434,58.160231526692705,0.0087688784348448,6.233333333333333,5.6,263.6703333333333,0.08,80.23333333333333,2937.872,61.4,97.50453333333331,1571.3333333333333,2716.546,18408.733333333337,0.0577251809132131,0.18991458667725336,1
C,2021Q2,0.4139018757393116,0.3488424491635216,2.99,3.01,0,1.5933333333333335,0.0266666666666666,0.0270390875184522,1.5662942458148812,0.1905522243248806,0.0,64.06678009033203,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.0817062934536114,-0.02072779525472812,0
C,2021Q3,0.3359889952427351,0.266177566343784,2.29,2.31,0,1.3233333333333337,0.0466666666666666,0.0473204538417356,1.2760128794915977,0.1916617227758073,0.0,64.02516174316406,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.0023362510907505,-0.0006496088473509909,0
C,2021Q4,0.1580126410112809,0.1269301544123529,1.55,1.56,0,1.5366666666666668,0.0533333333333333,0.0540814220198258,1.4825852446468408,0.1540782765309223,0.0,55.49303436279297,Financials,Diversified Banks,1988-05-31,1.434,59.36926923479353,0.0085903028043524,4.166666666666667,7.4,278.6803333333333,0.08,69.89999999999999,3013.341,61.9,100.93913333333334,1682.6666666666667,2886.711,16590.600000000002,0.1064737953819621,-0.13326209802636013,0
C,2022Q1,0.2744709684144689,0.2244344834775357,2.17,2.18,0,1.94,0.3066666666666667,0.3112038410054394,1.6287961589945603,0.0934728920042645,0.0,49.45634078979492,Financials,Diversified Banks,1988-05-31,1.434,55.59573151635342,0.0091733661216416,3.8,-1.0,284.826,0.12,63.13333333333333,3110.734,62.23333333333333,101.9112,1710.6666666666667,2898.216,16117.233333333332,-0.0494672905420752,-0.10878290658125433,0
C,2022Q2,0.3040533659232101,0.2315408901110092,2.32,2.34,0,2.9299999999999997,1.0766666666666669,1.094841055135156,1.835158944864844,0.0638063033092161,0.0,43.032344818115234,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,-0.1644509542716968,-0.1298922619241828,1
C,2022Q3,0.2374108493624378,0.1879727685325264,1.78,1.8,0,3.106666666666667,2.6633333333333336,2.718981296029467,0.3876853706371997,0.090031382254879,0.0,39.3746337890625,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,-0.0527713919894825,-0.08499911042525754,0
C,2022Q3,0.2374108493624378,0.1879727685325264,1.78,1.8,0,3.106666666666667,2.6633333333333336,2.718981296029467,0.3876853706371997,0.090031382254879,0.0,39.3746337890625,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,-0.0527713919894825,0.0,1
C,2022Q4,0.0726009235130069,0.0574452521373382,1.28,1.29,0,3.83,4.04,4.138512775467288,-0.3085127754672879,0.0706512406288755,0.0,43.23311996459961,Financials,Diversified Banks,1988-05-31,1.434,42.05658903576079,0.0121265183813729,,,,,,,,,,,,0.0708050140603402,0.09799421110067374,1
C,2022Q4,0.0726009235130069,0.0574452521373382,1.28,1.29,0,3.83,4.04,4.138512775467288,-0.3085127754672879,0.0706512406288755,0.0,43.23311996459961,Financials,Diversified Banks,1988-05-31,1.434,42.05658903576079,0.0121265183813729,3.5666666666666664,3.4,298.44100000000003,3.653333333333333,58.8,3269.99,62.23333333333333,102.7922,1400.0,2834.572,16452.766666666666,0.0708050140603402,0.0,0
C,2023Q1,0.2882920688208141,0.2147619713712873,2.35,2.37,0,3.6466666666666665,4.626666666666667,4.746447056274242,-1.0997803896075755,0.0589258149457703,0.0,45.26187896728516,Financials,Diversified Banks,1988-05-31,1.434,45.942414830942624,0.0111008531414093,,,,,,,,,,,,0.0702721861163562,0.04692603736086487,0
C,2023Q1,0.2882920688208141,0.2147619713712873,2.35,2.37,0,3.6466666666666665,4.626666666666667,4.746447056274242,-1.0997803896075755,0.0589258149457703,0.0,45.26187896728516,Financials,Diversified Banks,1988-05-31,1.434,45.942414830942624,0.0111008531414093,3.5,2.8,301.20300000000003,4.516666666666667,64.60000000000001,3312.833,62.5,102.7874,1369.0,2931.223,16885.2,0.0702721861163562,0.0,0
C,2023Q2,0.2079646017699115,0.1499794196336694,1.48,1.5,0,3.5933333333333333,5.073333333333333,5.2106501095875,-1.6173167762541667,0.0458076650132546,0.0,44.92860794067383,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.0829992916950803,-0.007363172590608147,0
C,2023Q2,0.2079646017699115,0.1499794196336694,1.48,1.5,0,3.5933333333333333,5.073333333333333,5.2106501095875,-1.6173167762541667,0.0458076650132546,0.0,44.92860794067383,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,0.0829992916950803,0.0,0
C,2023Q3,0.2377476538060479,0.176076269924028,1.82,1.84,0,4.1499999999999995,5.29,5.436166621984675,-1.2861666219846748,0.2194779987190715,0.0,40.602821350097656,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,-0.0364755554355985,-0.09628134030522773,0
C,2023Q3,0.2377476538060479,0.176076269924028,1.82,1.84,0,4.1499999999999995,5.29,5.436166621984675,-1.2861666219846748,0.2194779987190715,0.0,40.602821350097656,Financials,Diversified Banks,1988-05-31,1.434,,,,,,,,,,,,,,-0.0364755554355985,0.0,1
CAG,2008Q3,0.0565025355799116,0.1447407165058073,,,0,3.8633333333333337,1.4933333333333332,1.5199855998651064,2.3433477334682267,0.2329694476895014,1.0,9.204756736755373,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,,,,,,,,,,,,,,-0.0887812614440918,,0
CAG,2008Q4,0.0783590122089983,0.0516960359196727,,,0,3.2533333333333334,0.2966666666666667,0.3012028045748317,2.952130528758502,0.1522997496809234,1.0,7.890862464904785,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,7.638099080040341,0.0193582196892919,6.866666666666667,-8.5,213.84866666666667,0.5066666666666667,57.666666666666664,1901.929,65.89999999999999,92.7956,663.0,773.27,12291.733333333332,-0.2255821432970853,-0.1427407925517571,1
CAG,2009Q1,0.087264,0.061824,,,0,2.736666666666667,0.2133333333333333,0.2164253779869603,2.5202412886797063,0.0730812643066858,1.0,8.154560089111328,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,7.616033911705017,0.019414304310378,8.266666666666667,-4.5,212.37766666666667,0.1833333333333333,58.26666666666667,1758.633,65.7,87.56103333333334,525.6666666666666,1125.916,12282.033333333333,-0.116667594666828,0.0334180991468751,1
CAG,2009Q2,,,,,0,3.313333333333334,0.1733333333333333,0.1758180030811914,3.137515330252142,0.0261253099186416,1.0,9.31199550628662,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,,,,,,,,,,,,,,0.1522177960698889,0.14193719888345657,0
CAG,2009Q3,0.0846577443189739,0.0578209953994144,0.37,0.37,0,3.516666666666667,0.1566666666666666,0.1589072896908195,3.357759376975847,0.0224396303913159,0.0,10.694134712219238,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,,,,,,,,,,,,,,0.1498498320856021,0.14842567363778514,0
CAG,2009Q4,0.111609302925712,0.0773200864488242,0.54,0.54,0,3.4599999999999995,0.0566666666666666,0.057462162507616,3.402537837492384,0.0101404407322391,0.0,11.476473808288574,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,10.67969190506708,0.0145736413918602,9.933333333333334,4.4,217.03,0.12,70.16666666666667,1706.564,64.86666666666666,87.92003333333332,567.6666666666666,1499.252,12232.6,0.0548870680963402,0.07315590434590535,1
CAG,2010Q1,0.1058241214321069,0.075763075400099,0.51,0.52,0,3.716666666666667,0.1066666666666666,0.1081807928599053,3.6084858738067616,0.0168055414294647,0.0,12.591338157653809,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,11.822624556223552,0.0131647587436977,9.833333333333334,1.9,217.374,0.1333333333333333,73.86666666666666,1718.732,64.86666666666667,89.60996666666666,618.0,1570.962,12306.033333333333,0.0487221588328452,0.0971434578241317,1
CAG,2010Q2,,0.0297292863002461,0.21,0.21,0,3.49,0.1466666666666666,0.1487597669034693,3.341240233096531,0.0067115813103124,0.0,11.809037208557127,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,,,,,,,,,,,,,,-0.1186219666009427,-0.06213008810514309,1
CAG,2010Q3,0.1143957493848732,0.0522055414898548,0.33,0.33,0,2.786666666666666,0.1566666666666666,0.1589055791423019,2.6277610875243647,0.003942952782689,0.0,11.203073501586914,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,,,,,,,,,,,,,,0.1071979455150282,-0.05131355725859821,0
CAG,2010Q4,0.1158456532907129,0.1001769507391974,0.79,0.8,0,2.8633333333333333,0.1366666666666667,0.1386127573805921,2.724720575952741,0.0036572893388014,0.0,11.64799690246582,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,11.1447051668924,0.0160603620571067,9.5,2.1,219.699,0.1866666666666666,71.26666666666667,1859.421,64.43333333333334,92.9545,542.3333333333334,1647.5,12626.066666666666,0.1020330077625684,0.03971440523137537,0
CAG,2011Q1,0.1326202527615955,0.0689523445707191,0.5,0.51,0,3.4600000000000004,0.1266666666666666,0.1284681423090375,3.3315318576909623,0.002427880071562,0.0,12.37374210357666,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,11.66529908727427,0.0153436271681416,9.033333333333331,-0.9,222.04366666666667,0.1566666666666666,73.06666666666666,1857.309,64.16666666666667,93.45393333333334,582.3333333333334,1513.837,12753.133333333331,0.0542205564485891,0.06230643836771654,1
CAG,2011Q2,,0.0779127725856697,0.6,0.61,0,3.2099999999999995,0.0466666666666666,0.0473206247655896,3.16267937523441,0.004442118823198,0.0,13.57570457458496,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,,,,,,,,,,,,,,-0.0039144849477483,0.09713815440366003,1
CAG,2011Q3,0.0945802337938363,0.0302064212797475,0.22,0.23,0,2.4266666666666663,0.0233333333333333,0.0236592015851252,2.4030074650815414,0.014392493660523,0.0,12.851522445678713,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,,,,,,,,,,,,,,-0.1432789924614669,-0.053343981148645914,1
CAG,2011Q4,0.1215432584433371,0.052510417577294,0.43,0.44,0,2.0466666666666664,0.0133333333333333,0.0135190311172746,2.033147635549392,0.0132747275065102,0.0,14.14312744140625,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,13.202340807233538,0.0141467337290421,8.633333333333333,4.6,227.04733333333337,0.0733333333333333,64.8,2046.64,64.06666666666666,95.84926666666668,671.6666666666666,1671.585,12824.366666666669,0.1115235073975089,0.10050210013536853,0
CAG,2012Q1,0.1417255594817432,0.0824793875147232,0.67,0.68,0,2.036666666666666,0.0666666666666666,0.0676057514785043,1.9690609151881624,0.004167408768399,0.0,14.194109916687012,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,13.996903742513348,0.0133436653874182,8.266666666666667,3.4,228.326,0.1033333333333333,75.5,2099.256,63.76666666666667,96.79553333333332,707.3333333333334,1936.487,13021.166666666666,0.1199666014997293,0.003604752590399718,0
CAG,2012Q2,,-0.0252519334426997,-0.21,-0.21,0,1.8233333333333333,0.0866666666666666,0.0878896816985088,1.7354436516348244,0.0058805718840919,0.0,14.146978378295898,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,,,,,,,,,,,,,,-0.0328796051649713,-0.003320499747272221,1
CAG,2012Q3,0.1137389092450716,0.075735093722557,0.61,0.61,0,1.643333333333333,0.1033333333333333,0.1047959485916862,1.538537384741647,0.0232089883552789,0.0,15.205917358398438,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,,,,,,,,,,,,,,0.0576364067331522,0.07485266123875256,1
CAG,2012Q4,0.1229877656149388,0.0885114831508907,0.8,0.81,0,1.7066666666666668,0.0866666666666666,0.0878900236369768,1.6187766430296897,0.0344900838541886,0.0,16.40397071838379,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,15.54882133984175,0.0125123953608936,7.8,0.5,231.36933333333332,0.16,79.39999999999999,2162.912,63.7,97.87596666666668,908.0,1847.96,13366.8,-0.0100509499728392,0.07878862759461525,1
CAG,2013Q1,0.1194115498982732,0.0313005373258907,0.29,0.29,0,1.95,0.0866666666666666,0.0878900236369768,1.8621099763630231,0.0377864164186405,0.0,20.066490173339844,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,18.17041597366333,0.0107071296706685,,,,,,,,,,,,0.1002671494506539,0.2232702994800826,1
CAG,2013Q1,0.1194115498982732,0.0313005373258907,0.29,0.29,0,1.95,0.0866666666666666,0.0878900236369768,1.8621099763630231,0.0377864164186405,0.0,20.066490173339844,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,18.17041597366333,0.0107071296706685,7.733333333333333,4.0,232.29933333333335,0.1433333333333333,76.66666666666667,2196.264,63.46666666666667,98.62133333333333,953.3333333333334,1831.269,12837.166666666666,0.1002671494506539,0.0,0
CAG,2013Q2,,0.0421186422106808,0.45,0.46,0,1.9966666666666668,0.0499999999999999,0.0507010233927077,1.9459656432739587,0.052471357654073,0.0,19.712268829345703,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,,,,,,,,,,,,,,0.0236364552893999,-0.01765238170373984,0
CAG,2013Q2,,0.0421186422106808,0.45,0.46,0,1.9966666666666668,0.0499999999999999,0.0507010233927077,1.9459656432739587,0.052471357654073,0.0,19.712268829345703,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,,,,,,,,,,,,,,0.0236364552893999,0.0,0
CAG,2013Q3,0.0989288982184186,0.0388341676085903,0.34,0.34,0,2.7100000000000004,0.0333333333333333,0.0337993720529758,2.6762006279470243,0.0661221168415395,0.0,17.239274978637695,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,,,,,,,,,,,,,,0.0468598364907757,-0.12545455178789244,0
CAG,2013Q3,0.0989288982184186,0.0388341676085903,0.34,0.34,0,2.7100000000000004,0.0333333333333333,0.0337993720529758,2.6762006279470243,0.0661221168415395,0.0,17.239274978637695,Consumer Staples,Packaged Foods & Meats,1983-08-31,0.311,,,,,,,,,,,,,,0.0468598364907757,0.0,0
