CRSP Ticker,Fiscal Quarter,Net Income,Operating Income,EPS Diluted,EPS Basic,CEO Dismissal,10 Year Treasury Yield,3 Month Treasury Yield,3 Month Treasury Yield (Bond Equivalent Basis),Spread,Recession Probability,Recession,Adjusted Close,GICS Sector,GICS Sub-Industry,Date added,Beta,Average Closing Price,Dividend Yield,Unemployment Rate,GDP Growth Rate,Inflation Rate (CPI),Federal Funds Rate,Consumer Sentiment Index,Private Nonresidential Investment,Labor Force Participation Rate,Industrial Production Index,Housing Starts,Corporate Profits,Real Disposable Personal Income
CAT,2008Q2,0.1119348209042865,0.0811802701115678,1.74,1.8,0,3.8866666666666663,1.6266666666666667,1.6562230748400222,2.2304435918266443,0.3030280506635704,1.0,47.93103790283203,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2008Q3,0.0903628379939912,0.0668669594022032,1.39,1.43,0,3.8633333333333337,1.4933333333333332,1.5199855998651064,2.3433477334682267,0.2329694476895014,1.0,38.92988586425781,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2008Q4,,,,,0,3.2533333333333334,0.2966666666666667,0.3012028045748317,2.952130528758502,0.1522997496809234,1.0,29.47211265563965,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,26.54910102723137,0.015819744690006892,6.866666666666667,-8.5,213.84866666666667,0.5066666666666667,57.666666666666664,1901.929,65.89999999999999,92.7956,663.0,773.27,12291.733333333332
CAT,2009Q1,-0.018970189701897,-0.012140921409214,-0.19,-0.19,0,2.736666666666667,0.2133333333333333,0.2164253779869603,2.5202412886797063,0.0730812643066858,1.0,18.64630508422852,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,20.808414395650228,0.020184142434600708,8.266666666666667,-4.5,212.37766666666667,0.18333333333333335,58.26666666666667,1758.633,65.7,87.56103333333334,525.6666666666666,1125.916,12282.033333333333
CAT,2009Q2,0.0435109717868338,0.0465203761755485,0.6,0.61,0,3.313333333333334,0.1733333333333333,0.1758180030811914,3.137515330252142,0.0261253099186416,1.0,22.318004608154297,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2009Q3,0.0379556042751438,0.0553576322280076,0.64,0.65,0,3.516666666666667,0.1566666666666666,0.1589072896908195,3.357759376975847,0.0224396303913159,0.0,35.10834503173828,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2009Q4,0.0162066345910357,0.0293745251962522,0.37,0.38,0,3.4599999999999995,0.0566666666666666,0.057462162507616,3.402537837492384,0.0101404407322391,0.0,39.262001037597656,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,38.85179658920046,0.01081031089606668,9.933333333333334,4.4,217.03,0.12,70.16666666666667,1706.564,64.86666666666666,87.92003333333332,567.6666666666666,1499.252,12232.6
CAT,2010Q1,0.0616654527798009,0.0282835639718378,0.36,0.37,0,3.716666666666667,0.1066666666666666,0.1081807928599053,3.6084858738067616,0.0168055414294647,0.0,43.594520568847656,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,39.87534968058268,0.010532822993763468,9.833333333333334,1.9,217.37400000000002,0.13333333333333333,73.86666666666666,1718.732,64.86666666666667,89.60996666666666,618.0,1570.962,12306.033333333333
CAT,2010Q2,0.0938610817561725,0.0679219905850706,1.09,1.12,0,3.49,0.1466666666666666,0.1487597669034693,3.341240233096531,0.0067115813103124,0.0,41.9261474609375,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2010Q3,0.1066103826118196,0.0711334650619723,1.22,1.25,0,2.786666666666666,0.1566666666666666,0.1589055791423019,2.6277610875243647,0.003942952782689,0.0,55.280799865722656,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2010Q4,0.1008042476770516,0.0755836651831029,1.49,1.53,0,2.8633333333333333,0.1366666666666667,0.1386127573805921,2.724720575952741,0.0036572893388014,0.0,66.16825103759766,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,59.14232968527173,0.007439679876350451,9.5,2.1,219.69899999999998,0.18666666666666668,71.26666666666667,1859.421,64.43333333333334,92.9545,542.3333333333334,1647.5,12626.066666666666
CAT,2011Q1,0.1415553324581048,0.0946018997605992,1.84,1.91,0,3.4600000000000004,0.1266666666666666,0.1284681423090375,3.3315318576909623,0.002427880071562,0.0,79.03569030761719,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,70.55307469602491,0.006236439756817437,9.033333333333333,-0.9,222.04366666666667,0.15666666666666668,73.06666666666666,1857.309,64.16666666666667,93.45393333333334,582.3333333333334,1513.837,12753.133333333333
CAT,2011Q2,0.1125087842586085,0.0713281799016163,1.52,1.57,0,3.2099999999999995,0.0466666666666666,0.0473206247655896,3.16267937523441,0.004442118823198,0.0,75.87945556640625,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2011Q3,0.1119241537286841,0.0726011707813693,1.71,1.76,0,2.4266666666666663,0.0233333333333333,0.0236592015851252,2.4030074650815414,0.014392493660523,0.0,52.851837158203125,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2011Q4,0.113669315084382,0.0927912776199037,2.4,2.48,0,2.0466666666666664,0.0133333333333333,0.0135190311172746,2.033147635549392,0.0132747275065102,0.0,65.20698547363281,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,64.01722693064856,0.007185565855552121,8.633333333333333,4.6,227.04733333333334,0.07333333333333335,64.8,2046.64,64.06666666666666,95.84926666666667,671.6666666666666,1671.585,12824.366666666667
CAT,2012Q1,0.1453601151367248,0.1008072085601652,2.4,2.48,0,2.036666666666666,0.0666666666666666,0.0676057514785043,1.9690609151881624,0.004167408768399,0.0,77.00765228271484,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,78.12043971400107,0.005888343712401774,8.266666666666667,3.4,228.32600000000002,0.10333333333333333,75.5,2099.256,63.76666666666667,96.79553333333332,707.3333333333334,1936.487,13021.166666666666
CAT,2012Q2,0.150569816967883,0.0983653735466789,2.55,2.62,0,1.8233333333333333,0.0866666666666666,0.0878896816985088,1.7354436516348244,0.0058805718840919,0.0,61.6445541381836,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2012Q3,0.1578595317725752,0.1034965034965035,2.55,2.6,0,1.643333333333333,0.1033333333333333,0.1047959485916862,1.538537384741647,0.0232089883552789,0.0,62.86403274536133,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2012Q4,0.0645723172628304,0.0435458786936236,1.05,1.07,0,1.7066666666666668,0.0866666666666666,0.0878900236369768,1.6187766430296897,0.0344900838541886,0.0,66.2472152709961,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,62.3176983692607,0.016688677971344948,7.8,0.5,231.36933333333332,0.16,79.39999999999999,2162.912,63.699999999999996,97.87596666666667,908.0,1847.96,13366.800000000001
CAT,2013Q1,0.0922028766086298,0.0667676003028009,1.31,1.34,0,1.95,0.0866666666666666,0.0878900236369768,1.8621099763630231,0.0377864164186405,0.0,64.29550170898438,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,68.40897636413574,0.0,,,,,,,,,,,
CAT,2013Q1,0.0922028766086298,0.0667676003028009,1.31,1.34,0,1.95,0.0866666666666666,0.0878900236369768,1.8621099763630231,0.0377864164186405,0.0,64.29550170898438,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,68.40897636413574,0.0,7.733333333333333,4.0,232.29933333333335,0.14333333333333334,76.66666666666667,2196.264,63.46666666666667,98.62133333333333,953.3333333333334,1831.269,12837.166666666666
CAT,2013Q2,0.1064906641132617,0.0660009575268449,1.46,1.48,0,1.9966666666666668,0.0499999999999999,0.0507010233927077,1.9459656432739587,0.052471357654073,0.0,61.375247955322266,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2013Q2,0.1064906641132617,0.0660009575268449,1.46,1.48,0,1.9966666666666668,0.0499999999999999,0.0507010233927077,1.9459656432739587,0.052471357654073,0.0,61.375247955322266,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2013Q3,0.1043730909632719,0.0707740445503985,1.46,1.49,0,2.7100000000000004,0.0333333333333333,0.0337993720529758,2.6762006279470243,0.0661221168415395,0.0,62.48487854003906,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2013Q3,0.1043730909632719,0.0707740445503985,1.46,1.49,0,2.7100000000000004,0.0333333333333333,0.0337993720529758,2.6762006279470243,0.0661221168415395,0.0,62.48487854003906,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2013Q4,0.3953617553117622,0.261977503124566,5.73,5.85,0,2.7466666666666666,0.0633333333333333,0.0642234725463784,2.6824431941202884,0.0596854133977426,0.0,68.51311492919922,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,63.775835975768075,0.00940795194324027,,,,,,,,,,,
CAT,2013Q4,0.3953617553117622,0.261977503124566,5.73,5.85,0,2.7466666666666666,0.0633333333333333,0.0642234725463784,2.6824431941202884,0.0596854133977426,0.0,68.51311492919922,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,63.775835975768075,0.00940795194324027,6.933333333333334,3.5,234.1626666666667,0.08666666666666667,76.93333333333334,2302.178,62.9,100.1453,1009.0,1913.254,12997.533333333333
CAT,2014Q1,0.1055811494600105,0.0698587719960728,1.45,1.48,0,2.763333333333333,0.0466666666666666,0.0473204538417356,2.7160128794915974,0.0434558542394378,0.0,75.4613037109375,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,70.93217506408692,0.008458784739899807,,,,,,,,,,,
CAT,2014Q1,0.1055811494600105,0.0698587719960728,1.45,1.48,0,2.763333333333333,0.0466666666666666,0.0473204538417356,2.7160128794915974,0.0434558542394378,0.0,75.4613037109375,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,70.93217506408692,0.008458784739899807,6.666666666666667,-1.4,235.621,0.07333333333333335,80.93333333333334,2339.393,62.96666666666667,100.82683333333334,934.0,1848.159,13149.133333333333
CAT,2014Q2,0.1042402826855123,0.0708127208480565,1.57,1.6,0,2.6233333333333335,0.0333333333333333,0.0337992011550458,2.589534132178288,0.0402888446082777,0.0,83.0096206665039,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2014Q2,0.1042402826855123,0.0708127208480565,1.57,1.6,0,2.6233333333333335,0.0333333333333333,0.0337992011550458,2.589534132178288,0.0402888446082777,0.0,83.0096206665039,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2014Q3,0.1027382094619529,0.0753561148424238,1.64,1.67,0,2.4966666666666666,0.0266666666666666,0.0270389166205222,2.4696277500461448,0.0131242172778039,0.0,76.12423706054688,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2014Q3,0.1027382094619529,0.0753561148424238,1.64,1.67,0,2.4966666666666666,0.0266666666666666,0.0270389166205222,2.4696277500461448,0.0131242172778039,0.0,76.12423706054688,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2014Q4,-0.0667649536647009,-0.033698399326032,-0.76,-0.78,0,2.28,0.0233333333333333,0.0236588598022254,2.2563411401977747,0.0130028008680009,0.0,70.8949966430664,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,74.78863731263176,0.009359710581085428,5.7,2.0,236.88833333333332,0.09999999999999999,89.76666666666667,2479.937,62.86666666666667,103.39133333333332,1049.3333333333333,1977.683,13631.4
CAT,2015Q1,0.1339946465123602,0.0982522437411431,2.04,2.06,0,1.9666666666666668,0.0266666666666666,0.0270389166205222,1.9396277500461443,0.0122191714069844,0.0,62.49589920043945,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,64.35043061574301,0.010877938085293068,5.533333333333334,3.6,235.35500000000002,0.11,95.5,2481.11,62.73333333333333,102.2386,977.0,1877.034,13819.0
CAT,2015Q2,0.1082244052934967,0.0651944466996833,1.31,1.33,0,2.1666666666666665,0.02,0.0202788029839286,2.146387863682738,0.0149779020276795,0.0,66.785400390625,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2015Q3,0.0843824119686188,0.0512680167852581,0.94,0.96,0,2.22,0.04,0.0405608530026294,2.17943914699737,0.0180760790969661,0.0,51.9382209777832,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2015Q4,-0.0158658204895738,-0.0081595648232094,-0.15,-0.15,0,2.19,0.1233333333333333,0.1251041621254147,2.064895837874585,0.0249782061779032,0.0,54.60783386230469,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,55.621833014109775,0.013843484802176,5.033333333333333,0.7,237.837,0.16,91.3,2502.473,62.56666666666666,99.51333333333334,1125.3333333333333,1746.728,14016.833333333334
CAT,2016Q1,0.0522143536624035,0.0287496036359792,0.46,0.47,0,1.92,0.2866666666666667,0.2908599975843093,1.6291400024156906,0.0392464201740304,0.0,62.27214813232422,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,53.92537390391032,0.014278992323206953,4.8999999999999995,2.3,237.68933333333334,0.36000000000000004,91.56666666666666,2504.57,62.833333333333336,98.84193333333333,1142.6666666666667,1805.898,14130.6
CAT,2016Q2,0.0759040804486559,0.0534712821504544,0.94,0.95,0,1.7533333333333332,0.2566666666666666,0.2604013413083698,1.4929319920249633,0.0300156231142725,0.0,62.27960586547852,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2016Q3,0.0525109170305676,0.0308951965065502,0.48,0.48,0,1.5633333333333332,0.2966666666666666,0.3010128258228983,1.2623205075104351,0.0280388713760456,0.0,73.62908935546875,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2016Q4,-0.0624608314184249,-0.1218926258617087,-2.0,-2.0,1,2.1300000000000003,0.43,0.4364610134683084,1.693538986531692,0.0329370417543188,0.0,77.6009521484375,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,75.1201682923332,0.010250243276925492,4.766666666666667,2.2,242.13466666666667,0.45,93.06666666666666,2584.602,62.73333333333333,98.70286666666668,1235.0,1926.839,14274.233333333332
CAT,2017Q1,0.0386886581144369,0.019751578090002,0.33,0.33,0,2.443333333333334,0.59,0.5991169277443934,1.84421640558894,0.0596547429112315,0.0,78.26171875,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,79.17469487424756,0.009725329554133223,4.566666666666666,2.0,243.83866666666665,0.7000000000000001,97.23333333333333,2610.431,62.86666666666667,98.76686666666666,1217.0,2045.666,14422.266666666668
CAT,2017Q2,0.1044921013149766,0.0708675315506133,1.35,1.36,0,2.263333333333333,0.89,0.9044096837398752,1.3589236495934582,0.0699929602581274,0.0,91.41720581054688,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2017Q2,0.1044921013149766,0.0708675315506133,1.35,1.36,0,2.263333333333333,0.89,0.9044096837398752,1.3589236495934582,0.0699929602581274,0.0,91.41720581054688,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2017Q3,0.1322176465434154,0.0929641636730044,1.77,1.79,0,2.2433333333333336,1.0366666666666668,1.0538279350016149,1.1895053983317183,0.091517083262539,0.0,106.85771942138672,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2017Q3,0.1322176465434154,0.0929641636730044,1.77,1.79,0,2.2433333333333336,1.0366666666666668,1.0538279350016149,1.1895053983317183,0.091517083262539,0.0,106.85771942138672,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2017Q4,0.1075527295285359,-0.1007289081885856,-2.17,-2.19,0,2.3699999999999997,1.2066666666666668,1.2271966629317468,1.142803337068253,0.0559718039099504,0.0,135.8277587890625,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,118.49291883196149,0.006582671839708349,,,,,,,,,,,
CAT,2017Q4,0.1075527295285359,-0.1007289081885856,-2.17,-2.19,0,2.3699999999999997,1.2066666666666668,1.2271966629317468,1.142803337068253,0.0559718039099504,0.0,135.8277587890625,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,118.49291883196149,0.006582671839708349,4.166666666666667,4.6,247.23833333333334,1.2033333333333334,98.36666666666667,2728.927,62.70000000000001,101.2419,1235.6666666666667,1864.83,14772.533333333333
CAT,2018Q1,0.1639318765067268,0.1296368302356326,2.74,2.79,0,2.76,1.5599999999999998,1.5879648774033697,1.1720351225966306,0.0447206712181897,0.0,127.62541198730467,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,135.56298027663934,0.005753783211377304,,,,,,,,,,,
CAT,2018Q1,0.1639318765067268,0.1296368302356326,2.74,2.79,0,2.76,1.5599999999999998,1.5879648774033697,1.1720351225966306,0.0447206712181897,0.0,127.62541198730467,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,135.56298027663934,0.005753783211377304,4.033333333333333,3.3,249.3216666666667,1.4466666666666665,98.93333333333334,2805.277,62.86666666666667,101.80380000000001,1298.0,1986.985,14927.5
CAT,2018Q2,0.1546641924202412,0.1216901006352151,2.82,2.86,0,2.92,1.84,1.874282016736733,1.0457179832632677,0.0823719358790241,0.0,118.07647705078124,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2018Q2,0.1546641924202412,0.1216901006352151,2.82,2.86,0,2.92,1.84,1.874282016736733,1.0457179832632677,0.0823719358790241,0.0,118.07647705078124,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2018Q3,0.1580310880829015,0.1278312361213915,2.88,2.92,0,2.926666666666667,2.0399999999999996,2.0790669916090705,0.8475996750575963,0.0992245368154083,0.0,133.529052734375,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2018Q3,0.1580310880829015,0.1278312361213915,2.88,2.92,0,2.926666666666667,2.0399999999999996,2.0790669916090705,0.8475996750575963,0.0992245368154083,0.0,133.529052734375,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2018Q4,0.1312927067354622,0.0731418212243759,1.75,1.77,0,3.033333333333333,2.316666666666667,2.36268497334491,0.6706483599884235,0.104824801631522,0.0,111.9789581298828,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,113.63138740293441,0.007568331423697739,,,,,,,,,,,
CAT,2018Q4,0.1312927067354622,0.0731418212243759,1.75,1.77,0,3.033333333333333,2.316666666666667,2.36268497334491,0.6706483599884235,0.104824801631522,0.0,111.9789581298828,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,113.63138740293441,0.007568331423697739,3.8333333333333335,0.6,252.711,2.22,98.13333333333333,2880.391,62.93333333333334,103.99579999999999,1165.6666666666667,2015.959,15365.266666666668
CAT,2019Q1,0.1638942521907025,0.1399079162334769,3.26,3.29,0,2.6533333333333333,2.3866666666666667,2.4345024816402505,0.2188308516930828,0.1013110577683017,0.0,120.1671371459961,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,116.75768054899622,0.007365682462654861,,,,,,,,,,,
CAT,2019Q1,0.1638942521907025,0.1399079162334769,3.26,3.29,0,2.6533333333333333,2.3866666666666667,2.4345024816402505,0.2188308516930828,0.1013110577683017,0.0,120.1671371459961,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,116.75768054899622,0.007365682462654861,3.8666666666666667,2.5,253.38566666666665,2.4033333333333333,94.46666666666665,2899.84,63.06666666666666,103.007,1179.3333333333333,2045.14,15554.4
CAT,2019Q2,0.153339800443459,0.1121812638580931,2.82,2.85,0,2.3333333333333335,2.3000000000000003,2.3456038203631415,-0.0122704870298083,0.1161167077444967,0.0,121.60933685302734,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2019Q2,0.153339800443459,0.1121812638580931,2.82,2.85,0,2.3333333333333335,2.3000000000000003,2.3456038203631415,-0.0122704870298083,0.1161167077444967,0.0,121.60933685302734,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2019Q3,0.1583320269634739,0.1171029941997178,2.66,2.69,0,1.7966666666666666,1.98,2.017618374221978,-0.220951707555311,0.1423976725774478,0.0,113.5715560913086,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2019Q3,0.1583320269634739,0.1171029941997178,2.66,2.69,0,1.7966666666666666,1.98,2.017618374221978,-0.220951707555311,0.1423976725774478,0.0,113.5715560913086,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2019Q4,0.1407486305538648,0.0834601339013998,1.93,1.95,0,1.7933333333333332,1.5766666666666669,1.6049683037682716,0.1883650295650617,0.1707795622447753,0.0,133.83010864257812,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,125.19976685539125,0.00822685238056134,,,,,,,,,,,
CAT,2019Q4,0.1407486305538648,0.0834601339013998,1.93,1.95,0,1.7933333333333332,1.5766666666666669,1.6049683037682716,0.1883650295650617,0.1707795622447753,0.0,133.83010864257812,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,125.19976685539125,0.00822685238056134,3.6,2.8,257.888,1.6433333333333333,97.2,2970.305,63.29999999999999,101.8931,1408.6666666666667,2120.925,15722.933333333334
CAT,2020Q1,0.1320169252468265,0.1027738598965679,1.98,2.0,0,1.3766666666666667,1.11,1.1294513189555813,0.2472153477110854,0.2510676754620806,0.3333333333333333,105.8950424194336,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,115.67755314561187,0.008904061090430078,3.8333333333333335,-5.5,258.7673333333333,1.26,96.63333333333333,2913.863,63.06666666666666,100.205,1455.6666666666667,2023.162,15826.333333333334
CAT,2020Q2,0.0784235270581174,0.0459137741322396,0.84,0.85,0,0.6866666666666666,0.1433333333333333,0.1453771453325389,0.5412895213341277,0.2999726834223156,0.3333333333333333,116.5003890991211,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2020Q3,0.0996862665722092,0.0679081064669567,1.23,1.24,0,0.65,0.1133333333333333,0.1149407347038182,0.5350592652961818,0.347369349768518,0.0,138.388671875,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2020Q4,0.1228304405874499,0.0694259012016021,1.42,1.43,0,0.8633333333333333,0.0933333333333333,0.0946520174748741,0.7686813158584592,0.2575657815096068,0.0,169.9186553955078,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,156.68030850849453,0.006573895659288658,6.733333333333333,4.4,261.04966666666667,0.09000000000000001,79.8,2871.648,61.56666666666666,97.22746666666667,1577.0,2398.03,16431.56666666667
CAT,2021Q1,0.1526036846975687,0.1287961638765037,2.78,2.8,0,1.3166666666666669,0.0499999999999999,0.0507020489747266,1.26596461769194,0.2479988775271938,0.0,217.6060943603516,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,192.2497767130534,0.005357613504734255,6.233333333333333,5.6,263.6703333333333,0.08,80.23333333333333,2937.872,61.4,97.50453333333333,1571.3333333333333,2716.546,18408.733333333334
CAT,2021Q2,0.1388005275816587,0.1097059508107688,2.56,2.58,0,1.5933333333333335,0.0266666666666666,0.0270390875184522,1.5662942458148812,0.1905522243248806,0.0,205.16531372070312,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2021Q3,0.1342260224247801,0.1151891586674195,2.61,2.62,0,1.3233333333333337,0.0466666666666666,0.0473204538417356,1.2760128794915977,0.1916617227758073,0.0,181.9461975097656,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2021Q4,0.1167560516016814,0.1536454558631685,3.87,3.9,0,1.5366666666666668,0.0533333333333333,0.0540814220198258,1.4825852446468408,0.1540782765309223,0.0,197.02688598632807,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,190.1021762424045,0.0058389652445883025,4.166666666666667,7.4,278.6803333333333,0.08,69.89999999999999,3013.341,61.9,100.93913333333334,1682.6666666666667,2886.711,16590.600000000002
CAT,2022Q1,0.1365074692766208,0.1131061888292001,2.86,2.88,0,1.94,0.3066666666666667,0.3112038410054394,1.6287961589945603,0.0934728920042645,0.0,213.3817901611328,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,198.91289983030225,0.005580331898770617,3.8000000000000003,-1.0,284.826,0.12,63.13333333333333,3110.734,62.23333333333333,101.91120000000001,1710.6666666666667,2898.216,16117.233333333332
CAT,2022Q2,0.1364497789008212,0.1174282305046676,3.13,3.15,0,2.9299999999999997,1.0766666666666669,1.094841055135156,1.835158944864844,0.0638063033092161,0.0,172.009033203125,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2022Q3,0.1617313592103508,0.1360544217687075,3.87,3.89,0,3.106666666666667,2.6633333333333336,2.718981296029467,0.3876853706371997,0.090031382254879,0.0,158.9831085205078,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2022Q3,0.1617313592103508,0.1360544217687075,3.87,3.89,0,3.106666666666667,2.6633333333333336,2.718981296029467,0.3876853706371997,0.090031382254879,0.0,158.9831085205078,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,,,,,,,,,,,,,
CAT,2022Q4,0.1012231126107127,0.0876061938904621,2.74,2.76,0,3.83,4.04,4.138512775467288,-0.3085127754672879,0.0706512406288755,0.0,233.6715850830078,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,210.45890154157365,0.00570182582542347,,,,,,,,,,,
CAT,2022Q4,0.1012231126107127,0.0876061938904621,2.74,2.76,0,3.83,4.04,4.138512775467288,-0.3085127754672879,0.0706512406288755,0.0,233.6715850830078,Industrials,Construction Machinery & Heavy Transportation Equipment,1957-03-04,1.093,210.45890154157365,0.00570182582542347,3.5666666666666664,3.4,298.44100000000003,3.653333333333333,58.800000000000004,3269.99,62.23333333333333,102.7922,1400.0,2834.572,16452.766666666666
